60.973,4238.2
61.264,4254.4
61.555,4270.6
61.845,4286.7
62.121,4231.3
62.266,3919.3
62.323,3699.7
62.563,3031
62.611,2805.8
62.623,2673.6
62.725,2238.2
62.753,2033.9
62.75,1943
62.739,1885.7
62.724,1844.3
62.706,1812.4
62.688,1787
62.668,1766.1
62.647,1748.7
62.626,1734.1
62.605,1721.6
62.583,1710.9
62.561,1701.6
62.539,1693.6
62.517,1686.6
62.494,1680.4
62.471,1675.1
62.449,1670.3
62.426,1666.1
62.403,1662.4
62.38,1659.1
62.357,1656.2
62.334,1653.5
62.311,1651.2
62.287,1649.1
62.264,1647.2
62.241,1645.5
62.218,1644
62.195,1642.6
62.171,1641.4
62.148,1640.2
62.125,1639.2
62.102,1638.2
62.079,1637.3
62.056,1636.5
62.032,1635.8
62.009,1635.1
61.986,1634.5
61.963,1633.9
61.94,1633.3
61.917,1632.8
61.893,1632.3
61.87,1631.8
61.847,1631.3
61.824,1630.9
61.801,1630.5
61.778,1630.1
61.755,1629.7
61.732,1629.3
61.709,1629
61.686,1628.6
61.663,1628.3
61.64,1627.9
61.617,1627.6
61.594,1627.3
61.571,1626.9
61.548,1626.6
61.526,1626.3
61.503,1626
61.48,1625.7
61.457,1625.4
61.434,1625.1
61.411,1624.8
61.389,1624.5
61.366,1624.2
61.343,1624
61.32,1623.7
61.298,1623.4
61.275,1623.1
61.252,1622.8
61.23,1622.5
61.207,1622.2
61.184,1622
61.162,1621.7
61.139,1621.4
61.117,1621.1
61.094,1620.8
61.071,1620.6
61.049,1620.3
61.026,1620
61.004,1619.7
60.981,1619.4
60.959,1619.2
60.937,1618.9
60.914,1618.6
60.892,1618.3
60.869,1618
60.847,1617.8
60.825,1617.5
60.802,1617.2
60.78,1616.9
60.758,1616.7
60.735,1616.4
60.713,1616.1
60.691,1615.8
60.669,1615.5
60.646,1615.3
60.624,1615
60.602,1614.7
60.58,1614.4
60.558,1649.9
60.542,1910.9
60.562,2101.3
60.61,2176.4
60.67,2211.7
60.734,2229.3
60.802,2238.6
60.87,2243.8
60.939,2246.9
61.008,2248.9
61.078,2250.5
61.147,2251.8
61.216,2253
61.285,2254.2
61.353,2255.3
61.422,2256.4
61.49,2257.4
61.559,2258.5
61.627,2259.6
61.695,2260.6
61.763,2261.7
61.83,2262.7
61.898,2263.8
61.965,2264.8
62.032,2265.9
62.1,2266.9
62.166,2268
62.233,2269
62.3,2270.1
62.366,2271.2
62.433,2272.4
62.499,2273.5
62.565,2274.7
62.631,2275.9
62.697,2277
62.762,2278.2
62.828,2279.3
62.893,2280.5
62.958,2281.6
63.023,2282.8
63.088,2283.9
63.153,2285.1
63.217,2286.2
63.282,2287.3
63.346,2288.4
63.41,2289.6
63.474,2290.7
63.538,2291.8
63.602,2292.9
63.666,2294
63.729,2295.1
63.793,2296.2
63.856,2297.3
63.919,2298.4
63.982,2299.5
64.045,2300.5
64.108,2301.6
64.17,2302.7
64.233,2303.7
64.295,2304.8
64.358,2305.9
64.42,2306.9
64.482,2308
64.544,2309
64.606,2310.1
64.668,2311.1
64.73,2312.2
64.791,2313.2
64.853,2314.3
64.914,2315.3
64.975,2316.3
65.036,2317.4
65.097,2318.4
65.158,2319.5
65.219,2320.7
65.28,2321.9
65.34,2323.2
65.401,2324.5
65.461,2325.7
65.522,2327
65.582,2328.3
65.642,2329.5
65.703,2330.8
65.763,2332
65.823,2333.3
65.883,2334.5
65.942,2335.8
66.002,2337
66.062,2338.3
66.121,2339.5
66.181,2340.8
66.24,2342
66.3,2343.2
66.359,2344.5
66.418,2345.7
66.477,2346.9
66.536,2348.1
66.595,2349.4
66.654,2350.6
66.713,2351.8
66.772,2353
66.831,2354.2
66.889,2355.4
66.948,2356.6
67.006,2357.8
67.064,2359
67.123,2360.2
67.181,2361.4
67.253,2500.1
67.363,2640.3
67.499,2722.1
67.523,3186.1
67.661,3379.9
67.858,3428.6
68.069,3446.5
68.282,3457
68.496,3465.9
68.71,3474.5
68.924,3483
69.137,3491.5
69.351,3499.9
69.564,3508.3
69.778,3516.8
69.991,3525.2
70.204,3533.6
70.417,3541.9
70.63,3550.3
70.842,3558.8
71.055,3567.3
71.267,3575.9
71.48,3584.5
71.692,3593.1
71.904,3601.6
72.116,3609.9
72.327,3618.1
72.538,3626.3
72.749,3634.4
72.959,3642.5
73.169,3650.6
73.379,3658.7
73.589,3666.7
73.798,3674.7
74.006,3682.7
74.215,3690.7
74.423,3698.6
74.63,3706.5
74.838,3714.4
75.044,3722.3
75.251,3730.2
75.457,3738
75.663,3745.8
75.869,3753.6
76.074,3761.3
76.279,3769.1
76.483,3776.8
76.687,3784.5
76.891,3792.2
77.095,3799.8
77.298,3807.5
77.501,3815.1
77.703,3822.7
77.905,3830.2
78.107,3838.3
78.308,3846.5
78.509,3854.7
78.709,3862.9
78.909,3871.1
79.108,3879.2
79.308,3887.3
79.507,3895.4
79.705,3903.5
79.903,3911.5
80.101,3919.6
80.298,3927.6
80.495,3935.6
80.692,3943.5
80.888,3951.5
81.084,3959.4
81.28,3967.3
81.475,3975.1
81.67,3983
81.865,3990.8
82.059,3998.6
82.252,4006.4
82.446,4014.1
82.639,4021.8
82.831,4029.4
83.024,4037.1
83.215,4044.7
83.407,4052.2
83.597,4059.8
83.788,4067.3
83.978,4074.9
84.168,4082.3
84.357,4089.8
84.546,4097.3
84.734,4104.7
84.922,4112.1
85.11,4119.4
85.297,4126.8
85.484,4134.1
85.671,4141.4
85.857,4148.7
86.042,4156
86.228,4163.2
86.413,4170.5
86.597,4177.7
86.781,4184.8
86.965,4192
87.148,4199.1
87.331,4206.2
87.513,4213.3
87.696,4220.4
